source,Pubchem_CID,Melting_Point,reference,Substance_CASRN,SMILES,ConnectivitySMILES,InChI,InChIKey,IUPAC_Name
Pubchem,4568,160 °C (decomposes),"
            ",1400-61-9,CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,"InChI=1S/C47H75NO17/c1-27-17-15-13-11-9-7-5-6-8-10-12-14-16-18-34(64-46-44(58)41(48)43(57)30(4)63-46)24-38-40(45(59)60)37(54)26-47(61,65-38)25-36(53)35(52)20-19-31(49)21-32(50)22-33(51)23-39(55)62-29(3)28(2)42(27)56/h5-6,8,10-18,27-38,40-44,46,49-54,56-58,61H,7,9,19-26,48H2,1-4H3,(H,59,60)",VQOXZBDYSJBXMA-UHFFFAOYSA-N,"33-(4-amino-3,5-dihydroxy-6-methyloxan-2-yl)oxy-1,3,4,7,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,25,27,29,31-hexaene-36-carboxylic acid"
Pubchem,4583,254 dec °C,"
            ",82419-36-1,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,"InChI=1S/C18H20FN3O4/c1-10-9-26-17-14-11(16(23)12(18(24)25)8-22(10)14)7-13(19)15(17)21-5-3-20(2)4-6-21/h7-8,10H,3-6,9H2,1-2H3,(H,24,25)",GSDSWSVVBLHKDQ-UHFFFAOYSA-N,"7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid"
Pubchem,4592,126 °C,"
            ",101622-51-9,CN1C=NC2=C(N=C(N=C21)NCCO)NCC3=CC=CC=C3,CN1C=NC2=C(N=C(N=C21)NCCO)NCC3=CC=CC=C3,"InChI=1S/C15H18N6O/c1-21-10-18-12-13(17-9-11-5-3-2-4-6-11)19-15(16-7-8-22)20-14(12)21/h2-6,10,22H,7-9H2,1H3,(H2,16,17,19,20)",GTVPOLSIJWJJNY-UHFFFAOYSA-N,2-[[6-(benzylamino)-9-methylpurin-2-yl]amino]ethanol
Pubchem,4594,156 °C,"
            ",73590-58-6,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,"InChI=1S/C17H19N3O3S/c1-10-8-18-15(11(2)16(10)23-4)9-24(21)17-19-13-6-5-12(22-3)7-14(13)20-17/h5-8H,9H2,1-4H3,(H,19,20)",SUBDBMMJDZJVOS-UHFFFAOYSA-N,"6-methoxy-2-[(4-methoxy-3,5-dimethyl-2-pyridinyl)methylsulfinyl]-1H-benzimidazole"
Pubchem,4595,-232 °C,"
            ",99614-02-5,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,"InChI=1S/C18H19N3O/c1-12-19-9-10-21(12)11-13-7-8-16-17(18(13)22)14-5-3-4-6-15(14)20(16)2/h3-6,9-10,13H,7-8,11H2,1-2H3",FELGMEQIXOGIFQ-UHFFFAOYSA-N,"9-methyl-3-[(2-methylimidazol-1-yl)methyl]-2,3-dihydro-1H-carbazol-4-one"
Pubchem,4601,25 °C,"
            ",83-98-7,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,"InChI=1S/C18H23NO/c1-15-9-7-8-12-17(15)18(20-14-13-19(2)3)16-10-5-4-6-11-16/h4-12,18H,13-14H2,1-3H3",QVYRGXJJSLMXQH-UHFFFAOYSA-N,"N,N-dimethyl-2-[(2-methylphenyl)-phenylmethoxy]ethanamine"
Pubchem,4612,-149 °C,"
            ",21738-42-1,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO,"InChI=1S/C14H21N3O3/c1-9(2)15-7-12-4-3-10-5-11(8-18)14(17(19)20)6-13(10)16-12/h5-6,9,12,15-16,18H,3-4,7-8H2,1-2H3",XCGYUJZMCCFSRP-UHFFFAOYSA-N,"[7-nitro-2-[(propan-2-ylamino)methyl]-1,2,3,4-tetrahydroquinolin-6-yl]methanol"
Pubchem,4614,-159 °C,"
            ",21256-18-8,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,"InChI=1S/C18H15NO3/c20-16(21)12-11-15-19-17(13-7-3-1-4-8-13)18(22-15)14-9-5-2-6-10-14/h1-10H,11-12H2,(H,20,21)",OFPXSFXSNFPTHF-UHFFFAOYSA-N,"3-(4,5-diphenyl-1,3-oxazol-2-yl)propanoic acid"
Pubchem,4616,403 °F,"
            ",604-75-1,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,"InChI=1S/C15H11ClN2O2/c16-10-6-7-12-11(8-10)13(9-4-2-1-3-5-9)18-15(20)14(19)17-12/h1-8,15,20H,(H,17,19)",ADIMAYPTOBDMTL-UHFFFAOYSA-N,"7-chloro-3-hydroxy-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one"
Pubchem,4618,14 °F,"
            ",301-12-2,CCS(=O)CCSP(=O)(OC)OC,CCS(=O)CCSP(=O)(OC)OC,"InChI=1S/C6H15O4PS2/c1-4-13(8)6-5-12-11(7,9-2)10-3/h4-6H2,1-3H3",PMCVMORKVPSKHZ-UHFFFAOYSA-N,1-dimethoxyphosphorylsulfanyl-2-ethylsulfinylethane
Pubchem,4619,25 °C,"
            ",468-61-1,CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC,CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC,"InChI=1S/C20H33NO3/c1-5-20(6-2,18-12-10-9-11-13-18)19(22)24-17-16-23-15-14-21(7-3)8-4/h9-13H,5-8,14-17H2,1-4H3",IQADUMSPOQKAAO-UHFFFAOYSA-N,2-[2-(diethylamino)ethoxy]ethyl 2-ethyl-2-phenylbutanoate
Pubchem,4621,220 °F,"
            ",126-27-2,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,"InChI=1S/C28H41N3O3/c1-27(2,19-23-13-9-7-10-14-23)29(5)25(33)21-31(17-18-32)22-26(34)30(6)28(3,4)20-24-15-11-8-12-16-24/h7-16,32H,17-22H2,1-6H3",FTLDJPRFCGDUFH-UHFFFAOYSA-N,2-[2-hydroxyethyl-[2-[methyl-(2-methyl-1-phenylpropan-2-yl)amino]-2-oxoethyl]amino]-N-methyl-N-(2-methyl-1-phenylpropan-2-yl)acetamide
Pubchem,4622,230 °C,"
            ",20559-55-1,CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,"InChI=1S/C12H15N3O3/c1-3-6-18-8-4-5-9-10(7-8)14-11(13-9)15-12(16)17-2/h4-5,7H,3,6H2,1-2H3,(H2,13,14,15,16)",RAOCRURYZCVHMG-UHFFFAOYSA-N,methyl N-(6-propoxy-1H-benzimidazol-2-yl)carbamate
Pubchem,4624,232 °C,"
            ",1199-18-4,C1=C(C(=CC(=C1O)O)O)CCN,C1=C(C(=CC(=C1O)O)O)CCN,"InChI=1S/C8H11NO3/c9-2-1-5-3-7(11)8(12)4-6(5)10/h3-4,10-12H,1-2,9H2",DIVDFFZHCJEHGG-UHFFFAOYSA-N,"5-(2-aminoethyl)benzene-1,2,4-triol"
Pubchem,4628,-316 °C,"
            ",14698-29-4,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O,"InChI=1S/C13H11NO5/c1-2-14-5-8(13(16)17)12(15)7-3-10-11(4-9(7)14)19-6-18-10/h3-5H,2,6H2,1H3,(H,16,17)",KYGZCKSPAKDVKC-UHFFFAOYSA-N,"5-ethyl-8-oxo-[1,3]dioxolo[4,5-g]quinoline-7-carboxylic acid"
Pubchem,4632,151 °F,"
            ",131-57-7,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,"InChI=1S/C14H12O3/c1-17-11-7-8-12(13(15)9-11)14(16)10-5-3-2-4-6-10/h2-9,15H,1H3",DXGLGDHPHMLXJC-UHFFFAOYSA-N,(2-hydroxy-4-methoxyphenyl)-phenylmethanone
Pubchem,4633,216.5 °C at 2.00E+00 mm Hg,"
            ",99-43-4,CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N,CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N,"InChI=1S/C17H28N2O3/c1-4-7-11-21-16-13-14(8-9-15(16)18)17(20)22-12-10-19(5-2)6-3/h8-9,13H,4-7,10-12,18H2,1-3H3",CMHHMUWAYWTMGS-UHFFFAOYSA-N,2-(diethylamino)ethyl 4-amino-3-butoxybenzoate
Pubchem,4634,122-124,"
            ",5633-20-5,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,"InChI=1S/C22H31NO3/c1-3-23(4-2)17-11-12-18-26-21(24)22(25,19-13-7-5-8-14-19)20-15-9-6-10-16-20/h5,7-8,13-14,20,25H,3-4,6,9-10,15-18H2,1-2H3",XIQVNETUBQGFHX-UHFFFAOYSA-N,4-(diethylamino)but-2-ynyl 2-cyclohexyl-2-hydroxy-2-phenylacetate
Pubchem,4636,182 °C,"
            ",1491-59-4,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,"InChI=1S/C16H24N2O/c1-10-8-13(16(3,4)5)15(19)11(2)12(10)9-14-17-6-7-18-14/h8,19H,6-7,9H2,1-5H3,(H,17,18)",WYWIFABBXFUGLM-UHFFFAOYSA-N,"6-tert-butyl-3-(4,5-dihydro-1H-imidazol-2-ylmethyl)-2,4-dimethylphenol"
Pubchem,4641,96 °C,"
            ",129-20-4,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,"InChI=1S/C19H20N2O3/c1-2-3-9-17-18(23)20(14-7-5-4-6-8-14)21(19(17)24)15-10-12-16(22)13-11-15/h4-8,10-13,17,22H,2-3,9H2,1H3",HFHZKZSRXITVMK-UHFFFAOYSA-N,"4-butyl-1-(4-hydroxyphenyl)-2-phenylpyrazolidine-3,5-dione"
Pubchem,4649,150.5 dec °C,"
            ",65-49-6,C1=CC(=C(C=C1N)O)C(=O)O,C1=CC(=C(C=C1N)O)C(=O)O,"InChI=1S/C7H7NO3/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3,9H,8H2,(H,10,11)",WUBBRNOQWQTFEX-UHFFFAOYSA-N,4-amino-2-hydroxybenzoic acid
Pubchem,4650,240.3 °F,"
            ",106-51-4,C1=CC(=O)C=CC1=O,C1=CC(=O)C=CC1=O,InChI=1S/C6H4O2/c7-5-1-2-6(8)4-3-5/h1-4H,AZQWKYJCGOJGHM-UHFFFAOYSA-N,"cyclohexa-2,5-diene-1,4-dione"
Pubchem,4652,-240 °C,"
            ",7424-00-2,C1=CC(=CC=C1CC(C(=O)O)N)Cl,C1=CC(=CC=C1CC(C(=O)O)N)Cl,"InChI=1S/C9H10ClNO2/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8H,5,11H2,(H,12,13)",NIGWMJHCCYYCSF-UHFFFAOYSA-N,2-amino-3-(4-chlorophenyl)propanoic acid
Pubchem,4654,491 °F,"
            ",51-65-0,C1=CC(=CC=C1CC(C(=O)O)N)F,C1=CC(=CC=C1CC(C(=O)O)N)F,"InChI=1S/C9H10FNO2/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8H,5,11H2,(H,12,13)",XWHHYOYVRVGJJY-UHFFFAOYSA-N,2-amino-3-(4-fluorophenyl)propanoic acid
Pubchem,4671,98.5 °C,"
            ",544-31-0,CCCCCCCCCCCCCCCC(=O)NCCO,CCCCCCCCCCCCCCCC(=O)NCCO,"InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h20H,2-17H2,1H3,(H,19,21)",HXYVTAGFYLMHSO-UHFFFAOYSA-N,N-(2-hydroxyethyl)hexadecanamide
Pubchem,4674,254-262,"
            ",40391-99-9,C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,"InChI=1S/C3H11NO7P2/c4-2-1-3(5,12(6,7)8)13(9,10)11/h5H,1-2,4H2,(H2,6,7,8)(H2,9,10,11)",WRUUGTRCQOWXEG-UHFFFAOYSA-N,(3-amino-1-hydroxy-1-phosphonopropyl)phosphonic acid
Pubchem,4679,149-150,"
            ",102625-70-7,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,"InChI=1S/C16H15F2N3O4S/c1-23-13-5-6-19-12(14(13)24-2)8-26(22)16-20-10-4-3-9(25-15(17)18)7-11(10)21-16/h3-7,15H,8H2,1-2H3,(H,20,21)",IQPSEEYGBUAQFF-UHFFFAOYSA-N,"6-(difluoromethoxy)-2-[(3,4-dimethoxy-2-pyridinyl)methylsulfinyl]-1H-benzimidazole"
Pubchem,4680,226 (dec) °C,"
            ",58-74-2,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,"InChI=1S/C20H21NO4/c1-22-17-6-5-13(10-18(17)23-2)9-16-15-12-20(25-4)19(24-3)11-14(15)7-8-21-16/h5-8,10-12H,9H2,1-4H3",XQYZDYMELSJDRZ-UHFFFAOYSA-N,"1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxyisoquinoline"
Pubchem,4684,110.7 °F,"
            ",106-48-9,C1=CC(=CC=C1O)Cl,C1=CC(=CC=C1O)Cl,"InChI=1S/C6H5ClO/c7-5-1-3-6(8)4-2-5/h1-4,8H",WXNZTHHGJRFXKQ-UHFFFAOYSA-N,4-chlorophenol
Pubchem,4685,127 °F,"
            ",106-46-7,C1=CC(=CC=C1Cl)Cl,C1=CC(=CC=C1Cl)Cl,InChI=1S/C6H4Cl2/c7-5-1-2-6(8)4-3-5/h1-4H,OCJBOOLMMGQPQU-UHFFFAOYSA-N,"1,4-dichlorobenzene"
Pubchem,4687,352 °C,"
            ",611-59-6,CN1C=NC2=C1C(=O)N(C(=O)N2)C,CN1C=NC2=C1C(=O)N(C(=O)N2)C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)11(2)7(13)9-5/h3H,1-2H3,(H,9,13)",QUNWUDVFRNGTCO-UHFFFAOYSA-N,"1,7-dimethyl-3H-purine-2,6-dione"
Pubchem,4690,-124 °C,"
            ",20354-26-1,CN1C(=O)N(OC1=O)C2=CC(=C(C=C2)Cl)Cl,CN1C(=O)N(OC1=O)C2=CC(=C(C=C2)Cl)Cl,"InChI=1S/C9H6Cl2N2O3/c1-12-8(14)13(16-9(12)15)5-2-3-6(10)7(11)4-5/h2-4H,1H3",LRUUNMYPIBZBQH-UHFFFAOYSA-N,"2-(3,4-dichlorophenyl)-4-methyl-1,2,4-oxadiazolidine-3,5-dione"
Pubchem,4696,111.0 °C,"
            ",149-29-1,C1C=C2C(=CC(=O)O2)C(O1)O,C1C=C2C(=CC(=O)O2)C(O1)O,"InChI=1S/C7H6O4/c8-6-3-4-5(11-6)1-2-10-7(4)9/h1,3,7,9H,2H2",ZRWPUFFVAOMMNM-UHFFFAOYSA-N,"4-hydroxy-4,6-dihydrofuro[3,2-c]pyran-2-one"
Pubchem,4723,256 dec °C,"
            ",2152-34-3,C1=CC=C(C=C1)C2C(=O)N=C(O2)N,C1=CC=C(C=C1)C2C(=O)N=C(O2)N,"InChI=1S/C9H8N2O2/c10-9-11-8(12)7(13-9)6-4-2-1-3-5-6/h1-5,7H,(H2,10,11,12)",NRNCYVBFPDDJNE-UHFFFAOYSA-N,"2-amino-5-phenyl-1,3-oxazol-4-one"
Pubchem,4727,198.5 °C,"
            ",52-66-4,CC(C)(C(C(=O)O)N)S,CC(C)(C(C(=O)O)N)S,"InChI=1S/C5H11NO2S/c1-5(2,9)3(6)4(7)8/h3,9H,6H2,1-2H3,(H,7,8)",VVNCNSJFMMFHPL-UHFFFAOYSA-N,2-amino-3-methyl-3-sulfanylbutanoic acid
Pubchem,4735,186 °C (decomposes),"
            ",100-33-4,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,"InChI=1S/C19H24N4O2/c20-18(21)14-4-8-16(9-5-14)24-12-2-1-3-13-25-17-10-6-15(7-11-17)19(22)23/h4-11H,1-3,12-13H2,(H3,20,21)(H3,22,23)",XDRYMKDFEDOLFX-UHFFFAOYSA-N,4-[5-(4-carbamimidoylphenoxy)pentoxy]benzenecarboximidamide
Pubchem,4737,129.5 °C,"
            ",76-74-4,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,"InChI=1S/C11H18N2O3/c1-4-6-7(3)11(5-2)8(14)12-10(16)13-9(11)15/h7H,4-6H2,1-3H3,(H2,12,13,14,15,16)",WEXRUCMBJFQVBZ-UHFFFAOYSA-N,"5-ethyl-5-pentan-2-yl-1,3-diazinane-2,4,6-trione"
Pubchem,4740,105 °C,"
            ",6493-05-6,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,"InChI=1S/C13H18N4O3/c1-9(18)6-4-5-7-17-12(19)10-11(14-8-15(10)2)16(3)13(17)20/h8H,4-7H2,1-3H3",BYPFEZZEUUWMEJ-UHFFFAOYSA-N,"3,7-dimethyl-1-(5-oxohexyl)purine-2,6-dione"
Pubchem,4747,-117 °C,"
            ",2622-26-6,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,"InChI=1S/C21H23N3OS/c22-15-16-6-7-21-19(14-16)24(18-4-1-2-5-20(18)26-21)11-3-10-23-12-8-17(25)9-13-23/h1-2,4-7,14,17,25H,3,8-13H2",LUALIOATIOESLM-UHFFFAOYSA-N,10-[3-(4-hydroxypiperidin-1-yl)propyl]phenothiazine-2-carbonitrile
Pubchem,4748,97 °C,"
            ",58-39-9,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,"InChI=1S/C21H26ClN3OS/c22-17-6-7-21-19(16-17)25(18-4-1-2-5-20(18)27-21)9-3-8-23-10-12-24(13-11-23)14-15-26/h1-2,4-7,16,26H,3,8-15H2",RGCVKNLCSQQDEP-UHFFFAOYSA-N,2-[4-[3-(2-chlorophenothiazin-10-yl)propyl]piperazin-1-yl]ethanol
Pubchem,4753,215 °C,"
            ",63-98-9,C1=CC=C(C=C1)CC(=O)NC(=O)N,C1=CC=C(C=C1)CC(=O)NC(=O)N,"InChI=1S/C9H10N2O2/c10-9(13)11-8(12)6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,10,11,12,13)",XPFRXWCVYUEORT-UHFFFAOYSA-N,N-carbamoyl-2-phenylacetamide
Pubchem,4754,280 °F,"
            ",62-44-2,CCOC1=CC=C(C=C1)NC(=O)C,CCOC1=CC=C(C=C1)NC(=O)C,"InChI=1S/C10H13NO2/c1-3-13-10-6-4-9(5-7-10)11-8(2)12/h4-7H,3H2,1-2H3,(H,11,12)",CPJSUEIXXCENMM-UHFFFAOYSA-N,N-(4-ethoxyphenyl)acetamide
Pubchem,4760,150 °C,"
            ",83-12-5,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,"InChI=1S/C15H10O2/c16-14-11-8-4-5-9-12(11)15(17)13(14)10-6-2-1-3-7-10/h1-9,13H",NFBAXHOPROOJAW-UHFFFAOYSA-N,"2-phenylindene-1,3-dione"
Pubchem,4761,,"
            ",86-21-5,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2,"InChI=1S/C16H20N2/c1-18(2)13-11-15(14-8-4-3-5-9-14)16-10-6-7-12-17-16/h3-10,12,15H,11,13H2,1-2H3",IJHNSHDBIRRJRN-UHFFFAOYSA-N,"N,N-dimethyl-3-phenyl-3-pyridin-2-ylpropan-1-amine"
Pubchem,4762,139 °C,"
            ",134-49-6,CC1C(OCCN1)C2=CC=CC=C2,CC1C(OCCN1)C2=CC=CC=C2,"InChI=1S/C11H15NO/c1-9-11(13-8-7-12-9)10-5-3-2-4-6-10/h2-6,9,11-12H,7-8H2,1H3",OOBHFESNSZDWIU-UHFFFAOYSA-N,3-methyl-2-phenylmorpholine
Pubchem,4763,352 °F,"
            ",50-06-6,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,"InChI=1S/C12H12N2O3/c1-2-12(8-6-4-3-5-7-8)9(15)13-11(17)14-10(12)16/h3-7H,2H2,1H3,(H2,13,14,15,16,17)",DDBREPKUVSBGFI-UHFFFAOYSA-N,"5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione"
Pubchem,4764,504 °F,"
            ",77-09-8,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,"InChI=1S/C20H14O4/c21-15-9-5-13(6-10-15)20(14-7-11-16(22)12-8-14)18-4-2-1-3-17(18)19(23)24-20/h1-12,21-22H",KJFMBFZCATUALV-UHFFFAOYSA-N,"3,3-bis(4-hydroxyphenyl)-2-benzofuran-1-one"
Pubchem,4768,39 °C,"
            ",59-96-1,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,"InChI=1S/C18H22ClNO/c1-16(15-21-18-10-6-3-7-11-18)20(13-12-19)14-17-8-4-2-5-9-17/h2-11,16H,12-15H2,1H3",QZVCTJOXCFMACW-UHFFFAOYSA-N,N-benzyl-N-(2-chloroethyl)-1-phenoxypropan-2-amine
Pubchem,4771,205 °C,"
            ",122-09-8,CC(C)(CC1=CC=CC=C1)N,CC(C)(CC1=CC=CC=C1)N,"InChI=1S/C10H15N/c1-10(2,11)8-9-6-4-3-5-7-9/h3-7H,8,11H2,1-2H3",DHHVAGZRUROJKS-UHFFFAOYSA-N,2-methyl-1-phenylpropan-2-amine
Pubchem,4775,49 °C,"
            ",1821-12-1,C1=CC=C(C=C1)CCCC(=O)O,C1=CC=C(C=C1)CCCC(=O)O,"InChI=1S/C10H12O2/c11-10(12)8-4-7-9-5-2-1-3-6-9/h1-3,5-6H,4,7-8H2,(H,11,12)",OBKXEAXTFZPCHS-UHFFFAOYSA-N,4-phenylbutanoic acid
Pubchem,4781,225 °F,"
            ",50-33-9,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,"InChI=1S/C19H20N2O2/c1-2-3-14-17-18(22)20(15-10-6-4-7-11-15)21(19(17)23)16-12-8-5-9-13-16/h4-13,17H,2-3,14H2,1H3",VYMDGNCVAMGZFE-UHFFFAOYSA-N,"4-butyl-1,2-diphenylpyrazolidine-3,5-dione"
Pubchem,4788,263.5 °C,"
            ",60-82-2,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,"InChI=1S/C15H14O5/c16-10-4-1-9(2-5-10)3-6-12(18)15-13(19)7-11(17)8-14(15)20/h1-2,4-5,7-8,16-17,19-20H,3,6H2",VGEREEWJJVICBM-UHFFFAOYSA-N,"3-(4-hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)propan-1-one"
Pubchem,4790,-45 °F,"
            ",298-02-2,CCOP(=S)(OCC)SCSCC,CCOP(=S)(OCC)SCSCC,"InChI=1S/C7H17O2PS3/c1-4-8-10(11,9-5-2)13-7-12-6-3/h4-7H2,1-3H3",BULVZWIRKLYCBC-UHFFFAOYSA-N,diethoxy-(ethylsulfanylmethylsulfanyl)-sulfanylidene-lambda5-phosphane
Pubchem,4793,-48 °C,"
            ",2310-17-0,CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O,CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O,"InChI=1S/C12H15ClNO4PS2/c1-3-16-19(20,17-4-2)21-8-14-10-6-5-9(13)7-11(10)18-12(14)15/h5-7H,3-4,8H2,1-2H3",IOUNQDKNJZEDEP-UHFFFAOYSA-N,"6-chloro-3-(diethoxyphosphinothioylsulfanylmethyl)-1,3-benzoxazol-2-one"
Pubchem,4807,55.8 °C,"
            ",643-79-8,C1=CC=C(C(=C1)C=O)C=O,C1=CC=C(C(=C1)C=O)C=O,InChI=1S/C8H6O2/c9-5-7-3-1-2-4-8(7)6-10/h1-6H,ZWLUXSQADUDCSB-UHFFFAOYSA-N,phthalaldehyde
Pubchem,4810,197 – 205,"
            ",75438-57-2,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,"InChI=1S/C9H12ClN5O/c1-5-13-7(10)6(8(14-5)16-2)15-9-11-3-4-12-9/h3-4H2,1-2H3,(H2,11,12,15)",WPNJAUFVNXKLIM-UHFFFAOYSA-N,"4-chloro-N-(4,5-dihydro-1H-imidazol-2-yl)-6-methoxy-2-methylpyrimidin-5-amine"
